id	date	r1	r2	TG92300
GAS-TG257036-095	2019-11-22	/scratch/TGenNextGen/TGN-MiniSeq0043/PMI-TGN_Bowers_PH-GAS/GAS-TG257036-095_S3_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0043/PMI-TGN_Bowers_PH-GAS/GAS-TG257036-095_S3_L001_R2_001.fastq.gz	89.12%
GAS-TG257038-095	2019-11-22	/scratch/TGenNextGen/TGN-MiniSeq0043/PMI-TGN_Bowers_PH-GAS/GAS-TG257038-095_S4_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0043/PMI-TGN_Bowers_PH-GAS/GAS-TG257038-095_S4_L001_R2_001.fastq.gz	90.15%
GAS-TG257040-081	2019-12-16	/scratch/TGenNextGen/TGN-MiniSeq0046/PMI-TGN_Bowers_PH-MISC/GAS-TG257040-081_S9_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0046/PMI-TGN_Bowers_PH-MISC/GAS-TG257040-081_S9_L001_R2_001.fastq.gz	90.10%
GAS-TG257040-095	2019-11-25	/scratch/TGenNextGen/TGN-MiSeq0819/PMI-TGN_Bowers_PH-GAS/GAS-TG257040-095_S10_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0819/PMI-TGN_Bowers_PH-GAS/GAS-TG257040-095_S10_L001_R2_001.fastq.gz	90.24%
GAS-TG257042-081	2019-12-16	/scratch/TGenNextGen/TGN-MiniSeq0046/PMI-TGN_Bowers_PH-MISC/GAS-TG257042-081_S10_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0046/PMI-TGN_Bowers_PH-MISC/GAS-TG257042-081_S10_L001_R2_001.fastq.gz	90.81%
GAS-TG257042-095	2019-11-25	/scratch/TGenNextGen/TGN-MiSeq0819/PMI-TGN_Bowers_PH-GAS/GAS-TG257042-095_S11_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0819/PMI-TGN_Bowers_PH-GAS/GAS-TG257042-095_S11_L001_R2_001.fastq.gz	90.96%
GAS-TG257044-095	2019-11-22	/scratch/TGenNextGen/TGN-MiniSeq0043/PMI-TGN_Bowers_PH-GAS/GAS-TG257044-095_S5_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0043/PMI-TGN_Bowers_PH-GAS/GAS-TG257044-095_S5_L001_R2_001.fastq.gz	90.18%
GAS-TG257046-095	2019-11-22	/scratch/TGenNextGen/TGN-MiniSeq0043/PMI-TGN_Bowers_PH-GAS/GAS-TG257046-095_S6_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0043/PMI-TGN_Bowers_PH-GAS/GAS-TG257046-095_S6_L001_R2_001.fastq.gz	90.17%
GAS-TG257048-095	2019-11-22	/scratch/TGenNextGen/TGN-MiniSeq0043/PMI-TGN_Bowers_PH-GAS/GAS-TG257048-095_S7_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0043/PMI-TGN_Bowers_PH-GAS/GAS-TG257048-095_S7_L001_R2_001.fastq.gz	91.30%
GAS-TG257050-095	2019-11-22	/scratch/TGenNextGen/TGN-MiniSeq0043/PMI-TGN_Bowers_PH-GAS/GAS-TG257050-095_S8_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0043/PMI-TGN_Bowers_PH-GAS/GAS-TG257050-095_S8_L001_R2_001.fastq.gz	90.17%
GAS-TG257052-095	2019-11-22	/scratch/TGenNextGen/TGN-MiniSeq0043/PMI-TGN_Bowers_PH-GAS/GAS-TG257052-095_S9_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0043/PMI-TGN_Bowers_PH-GAS/GAS-TG257052-095_S9_L001_R2_001.fastq.gz	92.47%
GAS-TG257054-095	2019-11-22	/scratch/TGenNextGen/TGN-MiniSeq0043/PMI-TGN_Bowers_PH-GAS/GAS-TG257054-095_S10_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0043/PMI-TGN_Bowers_PH-GAS/GAS-TG257054-095_S10_L001_R2_001.fastq.gz	90.13%
GAS-TG257130-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG257130-095_S1_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG257130-095_S1_L001_R2_001.fastq.gz	90.12%
GAS-TG257132-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG257132-095_S2_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG257132-095_S2_L001_R2_001.fastq.gz	98.70%
GAS-TG257134-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG257134-095_S3_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG257134-095_S3_L001_R2_001.fastq.gz	91.48%
GAS-TG257136-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG257136-095_S4_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG257136-095_S4_L001_R2_001.fastq.gz	89.89%
GAS-TG257138-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG257138-095_S5_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG257138-095_S5_L001_R2_001.fastq.gz	90.10%
GAS-TG257140-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG257140-095_S6_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG257140-095_S6_L001_R2_001.fastq.gz	91.12%
GAS-TG257142-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG257142-095_S7_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG257142-095_S7_L001_R2_001.fastq.gz	90.10%
GAS-TG257144-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG257144-095_S8_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG257144-095_S8_L001_R2_001.fastq.gz	89.07%
GAS-TG257146-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG257146-095_S9_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG257146-095_S9_L001_R2_001.fastq.gz	96.55%
GAS-TG261724-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261724-095_S11_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261724-095_S11_L001_R2_001.fastq.gz	92.38%
GAS-TG261726-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261726-095_S12_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261726-095_S12_L001_R2_001.fastq.gz	90.21%
GAS-TG261728-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261728-095_S13_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261728-095_S13_L001_R2_001.fastq.gz	89.08%
GAS-TG261730-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261730-095_S14_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261730-095_S14_L001_R2_001.fastq.gz	88.63%
GAS-TG261732-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261732-095_S15_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261732-095_S15_L001_R2_001.fastq.gz	90.10%
GAS-TG261734-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261734-095_S16_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261734-095_S16_L001_R2_001.fastq.gz	92.17%
GAS-TG261736-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261736-095_S17_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261736-095_S17_L001_R2_001.fastq.gz	88.94%
GAS-TG261738-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261738-095_S18_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261738-095_S18_L001_R2_001.fastq.gz	91.31%
GAS-TG261740-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261740-095_S19_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261740-095_S19_L001_R2_001.fastq.gz	89.09%
GAS-TG261742-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261742-095_S20_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261742-095_S20_L001_R2_001.fastq.gz	90.09%
GAS-TG261744-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261744-095_S21_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261744-095_S21_L001_R2_001.fastq.gz	90.03%
GAS-TG261746-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261746-095_S22_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261746-095_S22_L001_R2_001.fastq.gz	92.69%
GAS-TG261748-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261748-095_S23_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261748-095_S23_L001_R2_001.fastq.gz	89.08%
GAS-TG261750-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261750-095_S24_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261750-095_S24_L001_R2_001.fastq.gz	89.07%
GAS-TG261752-095	2019-12-09	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261752-095_S25_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0044/PMI-TGN_Bowers_PH-GAS/GAS-TG261752-095_S25_L001_R2_001.fastq.gz	88.98%
GAS-TG262204-081	2019-12-16	/scratch/TGenNextGen/TGN-MiniSeq0046/PMI-TGN_Bowers_PH-MISC/GAS-TG262204-081_S15_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0046/PMI-TGN_Bowers_PH-MISC/GAS-TG262204-081_S15_L001_R2_001.fastq.gz	91.44%
GAS-TG262206-081	2019-12-16	/scratch/TGenNextGen/TGN-MiniSeq0046/PMI-TGN_Bowers_PH-MISC/GAS-TG262206-081_S16_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0046/PMI-TGN_Bowers_PH-MISC/GAS-TG262206-081_S16_L001_R2_001.fastq.gz	92.37%
