id	date	r1	r2	TG92300
AZ_TG92144	2016-08-03	/scratch/mvalentine/GAS_all_types_repo/15-16/AZ_TG92144_S15_L001_R1_001.fastq.gz	/scratch/mvalentine/GAS_all_types_repo/15-16/AZ_TG92144_S15_L001_R2_001.fastq.gz	89.53%
B	2015-09-11	/scratch/mvalentine/FMC_GAS_all_isolates/B_S10_L001_R1_001.fastq.gz	/scratch/mvalentine/FMC_GAS_all_isolates/B_S10_L001_R2_001.fastq.gz	89.53%
C	2015-09-11	/scratch/mvalentine/AZDH_FMC_081715/FMC_select_AZDH_CCref_082715/FMC_CCref_fig2_082715/Paper_fig2_outbreak_refB_norecomb_083115/Fig2_add_NM_090915/C_S11_L001_R1_001.fastq.gz	/scratch/mvalentine/AZDH_FMC_081715/FMC_select_AZDH_CCref_082715/FMC_CCref_fig2_082715/Paper_fig2_outbreak_refB_norecomb_083115/Fig2_add_NM_090915/C_S11_L001_R2_001.fastq.gz	89.52%
CAMCL-TG134004-081	2019-08-02	/scratch/TGenNextGen/TGN-MiSeq0764/PMI-TGN_Bowers_PH-MISC/CAMCL-TG134004-081_S16_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0764/PMI-TGN_Bowers_PH-MISC/CAMCL-TG134004-081_S16_L001_R2_001.fastq.gz	87.88%
CAMCL-TG134008-081	2019-08-02	/scratch/TGenNextGen/TGN-MiSeq0764/PMI-TGN_Bowers_PH-MISC/CAMCL-TG134008-081_S17_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0764/PMI-TGN_Bowers_PH-MISC/CAMCL-TG134008-081_S17_L001_R2_001.fastq.gz	85.29%
D	2015-09-11	/scratch/mvalentine/AZDH_FMC_081715/FMC_select_AZDH_CCref_082715/FMC_CCref_fig2_082715/Paper_fig2_outbreak_refB_norecomb_083115/Fig2_add_NM_090915/D_S12_L001_R1_001.fastq.gz	/scratch/mvalentine/AZDH_FMC_081715/FMC_select_AZDH_CCref_082715/FMC_CCref_fig2_082715/Paper_fig2_outbreak_refB_norecomb_083115/Fig2_add_NM_090915/D_S12_L001_R2_001.fastq.gz	89.50%
E	2015-09-11	/scratch/mvalentine/FMC_GAS_all_isolates/E_S13_L001_R1_001.fastq.gz	/scratch/mvalentine/FMC_GAS_all_isolates/E_S13_L001_R2_001.fastq.gz	91.39%
F	2015-09-11	/scratch/mvalentine/FMC_GAS_all_isolates/F_S14_L001_R1_001.fastq.gz	/scratch/mvalentine/FMC_GAS_all_isolates/F_S14_L001_R2_001.fastq.gz	91.36%
G	2015-09-28	/scratch/mvalentine/AZDH_FMC_081715/FMC_select_AZDH_CCref_082715/FMC_CCref_fig2_082715/Paper_fig2_outbreak_refB_norecomb_083115/Fig2_add_NM_090915/2_more_FMC_plus_NM_092815/G_S15_L001_R1_001.fastq.gz	/scratch/mvalentine/AZDH_FMC_081715/FMC_select_AZDH_CCref_082715/FMC_CCref_fig2_082715/Paper_fig2_outbreak_refB_norecomb_083115/Fig2_add_NM_090915/2_more_FMC_plus_NM_092815/G_S15_L001_R2_001.fastq.gz	89.51%
GAS-FMCTG95157-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG95157-xx-CL-USA-2017-040-JB/GAS-FMCTG95157-xx-CL-USA-2017-040-JB_S1_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG95157-xx-CL-USA-2017-040-JB/GAS-FMCTG95157-xx-CL-USA-2017-040-JB_S1_L001_R2_001.fastq.gz	91.38%
GAS-FMCTG95165-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG95165-xx-CL-USA-2017-040-JB/GAS-FMCTG95165-xx-CL-USA-2017-040-JB_S3_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG95165-xx-CL-USA-2017-040-JB/GAS-FMCTG95165-xx-CL-USA-2017-040-JB_S3_L001_R2_001.fastq.gz	91.28%
GAS-FMCTG95169-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG95169-xx-CL-USA-2017-040-JB/GAS-FMCTG95169-xx-CL-USA-2017-040-JB_S4_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG95169-xx-CL-USA-2017-040-JB/GAS-FMCTG95169-xx-CL-USA-2017-040-JB_S4_L001_R2_001.fastq.gz	98.69%
GAS-FMCTG95305-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG95305-xx-CL-USA-2017-040-JB/GAS-FMCTG95305-xx-CL-USA-2017-040-JB_S5_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG95305-xx-CL-USA-2017-040-JB/GAS-FMCTG95305-xx-CL-USA-2017-040-JB_S5_L001_R2_001.fastq.gz	91.83%
GAS-FMCTG95309-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG95309-xx-CL-USA-2017-040-JB/GAS-FMCTG95309-xx-CL-USA-2017-040-JB_S6_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG95309-xx-CL-USA-2017-040-JB/GAS-FMCTG95309-xx-CL-USA-2017-040-JB_S6_L001_R2_001.fastq.gz	92.41%
GAS-FMCTG95313-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG95313-xx-CL-USA-2017-040-JB/GAS-FMCTG95313-xx-CL-USA-2017-040-JB_S7_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG95313-xx-CL-USA-2017-040-JB/GAS-FMCTG95313-xx-CL-USA-2017-040-JB_S7_L001_R2_001.fastq.gz	92.26%
GAS-FMCTG95589-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG95589-xx-CL-USA-2017-040-JB/GAS-FMCTG95589-xx-CL-USA-2017-040-JB_S8_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG95589-xx-CL-USA-2017-040-JB/GAS-FMCTG95589-xx-CL-USA-2017-040-JB_S8_L001_R2_001.fastq.gz	91.19%
GAS-FMCTG98519-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98519-xx-CL-USA-2017-040-JB/GAS-FMCTG98519-xx-CL-USA-2017-040-JB_S9_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98519-xx-CL-USA-2017-040-JB/GAS-FMCTG98519-xx-CL-USA-2017-040-JB_S9_L001_R2_001.fastq.gz	89.10%
GAS-FMCTG98523-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98523-xx-CL-USA-2017-040-JB/GAS-FMCTG98523-xx-CL-USA-2017-040-JB_S10_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98523-xx-CL-USA-2017-040-JB/GAS-FMCTG98523-xx-CL-USA-2017-040-JB_S10_L001_R2_001.fastq.gz	91.80%
GAS-FMCTG98527-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98527-xx-CL-USA-2017-040-JB/GAS-FMCTG98527-xx-CL-USA-2017-040-JB_S11_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98527-xx-CL-USA-2017-040-JB/GAS-FMCTG98527-xx-CL-USA-2017-040-JB_S11_L001_R2_001.fastq.gz	71.95%
GAS-FMCTG98531-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98531-xx-CL-USA-2017-040-JB/GAS-FMCTG98531-xx-CL-USA-2017-040-JB_S12_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98531-xx-CL-USA-2017-040-JB/GAS-FMCTG98531-xx-CL-USA-2017-040-JB_S12_L001_R2_001.fastq.gz	92.14%
GAS-FMCTG98535-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98535-xx-CL-USA-2017-040-JB/GAS-FMCTG98535-xx-CL-USA-2017-040-JB_S13_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98535-xx-CL-USA-2017-040-JB/GAS-FMCTG98535-xx-CL-USA-2017-040-JB_S13_L001_R2_001.fastq.gz	89.32%
GAS-FMCTG98539-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98539-xx-CL-USA-2017-040-JB/GAS-FMCTG98539-xx-CL-USA-2017-040-JB_S14_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98539-xx-CL-USA-2017-040-JB/GAS-FMCTG98539-xx-CL-USA-2017-040-JB_S14_L001_R2_001.fastq.gz	90.00%
GAS-FMCTG98543-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98543-xx-CL-USA-2017-040-JB/GAS-FMCTG98543-xx-CL-USA-2017-040-JB_S15_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98543-xx-CL-USA-2017-040-JB/GAS-FMCTG98543-xx-CL-USA-2017-040-JB_S15_L001_R2_001.fastq.gz	91.68%
GAS-FMCTG98547-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98547-xx-CL-USA-2017-040-JB/GAS-FMCTG98547-xx-CL-USA-2017-040-JB_S16_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98547-xx-CL-USA-2017-040-JB/GAS-FMCTG98547-xx-CL-USA-2017-040-JB_S16_L001_R2_001.fastq.gz	88.77%
GAS-FMCTG98551-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98551-xx-CL-USA-2017-040-JB/GAS-FMCTG98551-xx-CL-USA-2017-040-JB_S17_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98551-xx-CL-USA-2017-040-JB/GAS-FMCTG98551-xx-CL-USA-2017-040-JB_S17_L001_R2_001.fastq.gz	88.51%
GAS-FMCTG98555-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98555-xx-CL-USA-2017-040-JB/GAS-FMCTG98555-xx-CL-USA-2017-040-JB_S18_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98555-xx-CL-USA-2017-040-JB/GAS-FMCTG98555-xx-CL-USA-2017-040-JB_S18_L001_R2_001.fastq.gz	91.05%
GAS-FMCTG98563-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98563-xx-CL-USA-2017-040-JB/GAS-FMCTG98563-xx-CL-USA-2017-040-JB_S20_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98563-xx-CL-USA-2017-040-JB/GAS-FMCTG98563-xx-CL-USA-2017-040-JB_S20_L001_R2_001.fastq.gz	89.38%
GAS-FMCTG98567-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98567-xx-CL-USA-2017-040-JB/GAS-FMCTG98567-xx-CL-USA-2017-040-JB_S21_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98567-xx-CL-USA-2017-040-JB/GAS-FMCTG98567-xx-CL-USA-2017-040-JB_S21_L001_R2_001.fastq.gz	89.81%
GAS-FMCTG98571-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98571-xx-CL-USA-2017-040-JB/GAS-FMCTG98571-xx-CL-USA-2017-040-JB_S22_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98571-xx-CL-USA-2017-040-JB/GAS-FMCTG98571-xx-CL-USA-2017-040-JB_S22_L001_R2_001.fastq.gz	88.92%
GAS-FMCTG98767-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98767-xx-CL-USA-2017-040-JB/GAS-FMCTG98767-xx-CL-USA-2017-040-JB_S23_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98767-xx-CL-USA-2017-040-JB/GAS-FMCTG98767-xx-CL-USA-2017-040-JB_S23_L001_R2_001.fastq.gz	91.72%
GAS-FMCTG98887-xx-CL-USA-2017-040-JB	2017-09-22	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98887-xx-CL-USA-2017-040-JB/GAS-FMCTG98887-xx-CL-USA-2017-040-JB_S24_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0442_8bp/PH-CDC-FMC/SE-FMCTG98887-xx-CL-USA-2017-040-JB/GAS-FMCTG98887-xx-CL-USA-2017-040-JB_S24_L001_R2_001.fastq.gz	91.20%
GAS-TG101577-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG101577-xx-CL-USA-xxxx-081-JB_S35_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG101577-xx-CL-USA-xxxx-081-JB_S35_L001_R2_001.fastq.gz	91.96%
GAS-TG102851-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102851-xx-CL-USA-xxxx-081-JB_S26_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102851-xx-CL-USA-xxxx-081-JB_S26_L001_R2_001.fastq.gz	88.34%
GAS-TG102855-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102855-xx-CL-USA-xxxx-081-JB_S27_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102855-xx-CL-USA-xxxx-081-JB_S27_L001_R2_001.fastq.gz	98.59%
GAS-TG102859-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102859-xx-CL-USA-xxxx-081-JB_S28_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102859-xx-CL-USA-xxxx-081-JB_S28_L001_R2_001.fastq.gz	89.83%
GAS-TG102863-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102863-xx-CL-USA-xxxx-081-JB_S29_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102863-xx-CL-USA-xxxx-081-JB_S29_L001_R2_001.fastq.gz	90.79%
GAS-TG102867-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102867-xx-CL-USA-xxxx-081-JB_S30_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102867-xx-CL-USA-xxxx-081-JB_S30_L001_R2_001.fastq.gz	88.78%
GAS-TG102871-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102871-xx-CL-USA-xxxx-081-JB_S31_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102871-xx-CL-USA-xxxx-081-JB_S31_L001_R2_001.fastq.gz	88.88%
GAS-TG102875-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102875-xx-CL-USA-xxxx-081-JB_S32_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102875-xx-CL-USA-xxxx-081-JB_S32_L001_R2_001.fastq.gz	87.86%
GAS-TG102879-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102879-xx-CL-USA-xxxx-081-JB_S33_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102879-xx-CL-USA-xxxx-081-JB_S33_L001_R2_001.fastq.gz	88.71%
GAS-TG102883-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102883-xx-CL-USA-xxxx-081-JB_S34_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102883-xx-CL-USA-xxxx-081-JB_S34_L001_R2_001.fastq.gz	89.17%
GAS-TG104292-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG104292-xx-CL-USA-xxxx-081-JB_S36_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG104292-xx-CL-USA-xxxx-081-JB_S36_L001_R2_001.fastq.gz	91.88%
GAS-TG104296-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG104296-xx-CL-USA-xxxx-081-JB_S37_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG104296-xx-CL-USA-xxxx-081-JB_S37_L001_R2_001.fastq.gz	92.21%
GAS-TG106285-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG106285-xx-CL-USA-xxxx-081-JB_S38_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG106285-xx-CL-USA-xxxx-081-JB_S38_L001_R2_001.fastq.gz	89.98%
GAS-TG110871-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110871-xx-CL-USA-xxxx-081-JB_S39_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110871-xx-CL-USA-xxxx-081-JB_S39_L001_R2_001.fastq.gz	98.22%
GAS-TG110875-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110875-xx-CL-USA-xxxx-081-JB_S40_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110875-xx-CL-USA-xxxx-081-JB_S40_L001_R2_001.fastq.gz	89.65%
GAS-TG110879-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110879-xx-CL-USA-xxxx-081-JB_S41_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110879-xx-CL-USA-xxxx-081-JB_S41_L001_R2_001.fastq.gz	90.63%
GAS-TG110883-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110883-xx-CL-USA-xxxx-081-JB_S42_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110883-xx-CL-USA-xxxx-081-JB_S42_L001_R2_001.fastq.gz	89.92%
GAS-TG110887-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110887-xx-CL-USA-xxxx-081-JB_S43_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110887-xx-CL-USA-xxxx-081-JB_S43_L001_R2_001.fastq.gz	87.63%
GAS-TG113124-xx-CL-USA-2018-081-JB	2018-03-14	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG113124-xx-CL-USA-2018-081-JB_S131_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG113124-xx-CL-USA-2018-081-JB_S131_L001_R2_001.fastq.gz	92.23%
GAS-TG113128-xx-CL-USA-2018-081-JB	2018-03-14	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG113128-xx-CL-USA-2018-081-JB_S132_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG113128-xx-CL-USA-2018-081-JB_S132_L001_R2_001.fastq.gz	90.24%
GAS-TG114435-xx-CL-USA-2018-081-JB	2018-03-14	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114435-xx-CL-USA-2018-081-JB_S133_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114435-xx-CL-USA-2018-081-JB_S133_L001_R2_001.fastq.gz	90.22%
GAS-TG114439-xx-CL-USA-2018-081-JB	2018-03-14	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114439-xx-CL-USA-2018-081-JB_S134_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114439-xx-CL-USA-2018-081-JB_S134_L001_R2_001.fastq.gz	90.19%
