id	date	r1	r2	TG92300
GAS-AZ00104660-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104660-095_S294_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104660-095_S294_R2_001.fastq.gz	89.67%
GAS-AZ00104745-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104745-095_S295_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104745-095_S295_R2_001.fastq.gz	91.50%
GAS-AZ00104859-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104859-095_S296_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104859-095_S296_R2_001.fastq.gz	90.12%
GAS-AZ00104982-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104982-095_S297_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104982-095_S297_R2_001.fastq.gz	92.13%
GAS-AZ00105261-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105261-095_S302_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105261-095_S302_R2_001.fastq.gz	91.75%
GAS-AZ00105263-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105263-095_S303_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105263-095_S303_R2_001.fastq.gz	89.97%
GAS-AZ00105264-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105264-095_S304_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105264-095_S304_R2_001.fastq.gz	90.01%
GAS-AZ00105282-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105282-095_S299_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105282-095_S299_R2_001.fastq.gz	90.00%
GAS-AZ00105283-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105283-095_S300_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105283-095_S300_R2_001.fastq.gz	89.82%
GAS-AZ00105284-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105284-095_S301_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105284-095_S301_R2_001.fastq.gz	89.92%
GAS-AZ00105347-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105347-095_S305_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105347-095_S305_R2_001.fastq.gz	89.83%
GAS-AZ00105450-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105450-095_S307_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105450-095_S307_R2_001.fastq.gz	89.99%
GAS-AZ00105609-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105609-095_S310_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105609-095_S310_R2_001.fastq.gz	90.05%
GAS-AZ00105612-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105612-095_S311_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105612-095_S311_R2_001.fastq.gz	92.29%
GAS-AZ00105777-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105777-095_S313_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105777-095_S313_R2_001.fastq.gz	88.76%
GAS-AZ00105900-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105900-095_S314_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105900-095_S314_R2_001.fastq.gz	89.98%
GAS-AZ00105903-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105903-095_S315_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105903-095_S315_R2_001.fastq.gz	89.80%
GAS-AZ00106083-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106083-095_S317_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106083-095_S317_R2_001.fastq.gz	92.86%
GAS-AZ00106085-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106085-095_S291_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106085-095_S291_R2_001.fastq.gz	90.03%
GAS-AZ00106086-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106086-095_S319_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106086-095_S319_R2_001.fastq.gz	90.13%
GAS-AZ00106090-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106090-095_S320_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106090-095_S320_R2_001.fastq.gz	98.69%
GAS-AZ00106093-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106093-095_S321_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106093-095_S321_R2_001.fastq.gz	89.93%
GAS-AZ00106294-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106294-095_S324_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106294-095_S324_R2_001.fastq.gz	88.84%
GAS-AZ00106477-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106477-095_S325_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106477-095_S325_R2_001.fastq.gz	88.51%
GAS-AZ00106485-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106485-095_S326_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106485-095_S326_R2_001.fastq.gz	88.89%
GAS-AZ00106486-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106486-095_S327_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106486-095_S327_R2_001.fastq.gz	89.96%
GAS-TG700286-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700286-095_S1_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700286-095_S1_L001_R2_001.fastq.gz	86.62%
GAS-TG700290-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700290-095_S3_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700290-095_S3_L001_R2_001.fastq.gz	88.81%
GAS-TG700292-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700292-095_S4_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700292-095_S4_L001_R2_001.fastq.gz	89.16%
GAS-TG700294-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700294-095_S5_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700294-095_S5_L001_R2_001.fastq.gz	92.31%
GAS-TG700296-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700296-095_S6_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700296-095_S6_L001_R2_001.fastq.gz	90.01%
GAS-TG700300-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700300-095_S8_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700300-095_S8_L001_R2_001.fastq.gz	88.84%
GAS-TG700302-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700302-095_S9_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700302-095_S9_L001_R2_001.fastq.gz	92.26%
GAS-TG700304-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700304-095_S10_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700304-095_S10_L001_R2_001.fastq.gz	92.29%
GAS-TG700530-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700530-095_S11_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700530-095_S11_L001_R2_001.fastq.gz	98.69%
GAS-TG700532-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700532-095_S12_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700532-095_S12_L001_R2_001.fastq.gz	91.45%
GAS-TG700534-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700534-095_S13_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700534-095_S13_L001_R2_001.fastq.gz	89.63%
GAS-TG700536-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700536-095_S14_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700536-095_S14_L001_R2_001.fastq.gz	87.82%
GAS-TG700538-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700538-095_S15_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700538-095_S15_L001_R2_001.fastq.gz	88.78%
GAS-TG700540-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700540-095_S16_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700540-095_S16_L001_R2_001.fastq.gz	91.08%
GAS-TG700542-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700542-095_S17_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700542-095_S17_L001_R2_001.fastq.gz	92.45%
GAS-TG700544-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700544-095_S18_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700544-095_S18_L001_R2_001.fastq.gz	92.26%
GAS-TG700548-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700548-095_S20_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700548-095_S20_L001_R2_001.fastq.gz	89.31%
GAS-TG700550-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700550-095_S21_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700550-095_S21_L001_R2_001.fastq.gz	88.81%
GAS-TG700552-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700552-095_S22_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700552-095_S22_L001_R2_001.fastq.gz	89.91%
GAS-TG700554-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700554-095_S23_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700554-095_S23_L001_R2_001.fastq.gz	89.97%
GAS-TG700556-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700556-095_S24_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700556-095_S24_L001_R2_001.fastq.gz	90.27%
GAS-TG700560-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700560-095_S26_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700560-095_S26_L001_R2_001.fastq.gz	92.24%
GAS-TG700562-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700562-095_S27_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700562-095_S27_L001_R2_001.fastq.gz	87.95%
GAS-TG700564-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700564-095_S28_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700564-095_S28_L001_R2_001.fastq.gz	89.88%
GAS-TG700566-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700566-095_S29_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700566-095_S29_L001_R2_001.fastq.gz	91.76%
GAS-TG700568-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700568-095_S30_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700568-095_S30_L001_R2_001.fastq.gz	89.84%
GAS-TG700570-095	2021-01-25	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700570-095_S31_L001_R1_001.fastq.gz	/TGenNextGen/TGN-MiSeq1034/PMI-TGN_Bowers_PH-GAS/GAS-TG700570-095_S31_L001_R2_001.fastq.gz	89.97%
