id	date	r1	r2	TG92300
GAS-AZ00103560-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00103560-095_S285_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00103560-095_S285_R2_001.fastq.gz	98.70%
GAS-AZ00103766-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00103766-095_S287_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00103766-095_S287_R2_001.fastq.gz	89.86%
GAS-AZ00103767-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00103767-095_S288_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00103767-095_S288_R2_001.fastq.gz	89.98%
GAS-AZ00103799-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00103799-095_S289_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00103799-095_S289_R2_001.fastq.gz	89.99%
GAS-AZ00103800-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00103800-095_S290_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00103800-095_S290_R2_001.fastq.gz	89.99%
GAS-AZ00104656-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104656-095_S318_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104656-095_S318_R2_001.fastq.gz	89.92%
GAS-AZ00104657-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104657-095_S292_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104657-095_S292_R2_001.fastq.gz	90.07%
GAS-AZ00104660-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104660-095_S294_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104660-095_S294_R2_001.fastq.gz	89.67%
GAS-AZ00104745-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104745-095_S295_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104745-095_S295_R2_001.fastq.gz	91.50%
GAS-AZ00104859-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104859-095_S296_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104859-095_S296_R2_001.fastq.gz	90.12%
GAS-AZ00104982-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104982-095_S297_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00104982-095_S297_R2_001.fastq.gz	92.13%
GAS-AZ00105261-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105261-095_S302_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105261-095_S302_R2_001.fastq.gz	91.75%
GAS-AZ00105263-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105263-095_S303_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105263-095_S303_R2_001.fastq.gz	89.97%
GAS-AZ00105264-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105264-095_S304_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105264-095_S304_R2_001.fastq.gz	90.01%
GAS-AZ00105282-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105282-095_S299_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105282-095_S299_R2_001.fastq.gz	90.00%
GAS-AZ00105283-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105283-095_S300_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105283-095_S300_R2_001.fastq.gz	89.82%
GAS-AZ00105284-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105284-095_S301_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105284-095_S301_R2_001.fastq.gz	89.92%
GAS-AZ00105347-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105347-095_S305_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105347-095_S305_R2_001.fastq.gz	89.83%
GAS-AZ00105450-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105450-095_S307_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105450-095_S307_R2_001.fastq.gz	89.99%
GAS-AZ00105609-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105609-095_S310_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105609-095_S310_R2_001.fastq.gz	90.05%
GAS-AZ00105612-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105612-095_S311_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105612-095_S311_R2_001.fastq.gz	92.29%
GAS-AZ00105777-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105777-095_S313_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105777-095_S313_R2_001.fastq.gz	88.76%
GAS-AZ00105900-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105900-095_S314_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105900-095_S314_R2_001.fastq.gz	89.98%
GAS-AZ00105903-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105903-095_S315_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00105903-095_S315_R2_001.fastq.gz	89.80%
GAS-AZ00106083-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106083-095_S317_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106083-095_S317_R2_001.fastq.gz	92.86%
GAS-AZ00106085-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106085-095_S291_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106085-095_S291_R2_001.fastq.gz	90.03%
GAS-AZ00106086-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106086-095_S319_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106086-095_S319_R2_001.fastq.gz	90.13%
GAS-AZ00106090-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106090-095_S320_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106090-095_S320_R2_001.fastq.gz	98.69%
GAS-AZ00106093-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106093-095_S321_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106093-095_S321_R2_001.fastq.gz	89.93%
GAS-AZ00106294-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106294-095_S324_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106294-095_S324_R2_001.fastq.gz	88.84%
GAS-AZ00106477-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106477-095_S325_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106477-095_S325_R2_001.fastq.gz	88.51%
GAS-AZ00106485-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106485-095_S326_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106485-095_S326_R2_001.fastq.gz	88.89%
GAS-AZ00106486-095	2020-12-30	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106486-095_S327_R1_001.fastq.gz	/TGenNextGen/TGN-NextSeq0239/PMI-TGN_Bowers_PH-GAS/GAS-AZ00106486-095_S327_R2_001.fastq.gz	89.96%
GAS-TG101577-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG101577-xx-CL-USA-xxxx-081-JB_S35_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG101577-xx-CL-USA-xxxx-081-JB_S35_L001_R2_001.fastq.gz	91.96%
GAS-TG102851-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102851-xx-CL-USA-xxxx-081-JB_S26_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102851-xx-CL-USA-xxxx-081-JB_S26_L001_R2_001.fastq.gz	88.34%
GAS-TG102855-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102855-xx-CL-USA-xxxx-081-JB_S27_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102855-xx-CL-USA-xxxx-081-JB_S27_L001_R2_001.fastq.gz	98.59%
GAS-TG102859-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102859-xx-CL-USA-xxxx-081-JB_S28_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102859-xx-CL-USA-xxxx-081-JB_S28_L001_R2_001.fastq.gz	89.83%
GAS-TG102863-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102863-xx-CL-USA-xxxx-081-JB_S29_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102863-xx-CL-USA-xxxx-081-JB_S29_L001_R2_001.fastq.gz	90.79%
GAS-TG102867-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102867-xx-CL-USA-xxxx-081-JB_S30_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102867-xx-CL-USA-xxxx-081-JB_S30_L001_R2_001.fastq.gz	88.78%
GAS-TG102871-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102871-xx-CL-USA-xxxx-081-JB_S31_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102871-xx-CL-USA-xxxx-081-JB_S31_L001_R2_001.fastq.gz	88.88%
GAS-TG102875-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102875-xx-CL-USA-xxxx-081-JB_S32_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102875-xx-CL-USA-xxxx-081-JB_S32_L001_R2_001.fastq.gz	87.86%
GAS-TG102879-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102879-xx-CL-USA-xxxx-081-JB_S33_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102879-xx-CL-USA-xxxx-081-JB_S33_L001_R2_001.fastq.gz	88.71%
GAS-TG102883-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102883-xx-CL-USA-xxxx-081-JB_S34_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102883-xx-CL-USA-xxxx-081-JB_S34_L001_R2_001.fastq.gz	89.17%
GAS-TG104292-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG104292-xx-CL-USA-xxxx-081-JB_S36_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG104292-xx-CL-USA-xxxx-081-JB_S36_L001_R2_001.fastq.gz	91.88%
GAS-TG104296-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG104296-xx-CL-USA-xxxx-081-JB_S37_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG104296-xx-CL-USA-xxxx-081-JB_S37_L001_R2_001.fastq.gz	92.21%
GAS-TG106285-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG106285-xx-CL-USA-xxxx-081-JB_S38_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG106285-xx-CL-USA-xxxx-081-JB_S38_L001_R2_001.fastq.gz	89.98%
GAS-TG110871-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110871-xx-CL-USA-xxxx-081-JB_S39_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110871-xx-CL-USA-xxxx-081-JB_S39_L001_R2_001.fastq.gz	98.22%
GAS-TG110875-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110875-xx-CL-USA-xxxx-081-JB_S40_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110875-xx-CL-USA-xxxx-081-JB_S40_L001_R2_001.fastq.gz	89.65%
GAS-TG110879-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110879-xx-CL-USA-xxxx-081-JB_S41_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110879-xx-CL-USA-xxxx-081-JB_S41_L001_R2_001.fastq.gz	90.63%
GAS-TG110883-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110883-xx-CL-USA-xxxx-081-JB_S42_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110883-xx-CL-USA-xxxx-081-JB_S42_L001_R2_001.fastq.gz	89.92%
GAS-TG110887-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110887-xx-CL-USA-xxxx-081-JB_S43_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110887-xx-CL-USA-xxxx-081-JB_S43_L001_R2_001.fastq.gz	87.63%
GAS-TG113124-xx-CL-USA-2018-081-JB	2018-03-14	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG113124-xx-CL-USA-2018-081-JB_S131_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG113124-xx-CL-USA-2018-081-JB_S131_L001_R2_001.fastq.gz	92.23%
GAS-TG113128-xx-CL-USA-2018-081-JB	2018-03-14	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG113128-xx-CL-USA-2018-081-JB_S132_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG113128-xx-CL-USA-2018-081-JB_S132_L001_R2_001.fastq.gz	90.24%
GAS-TG114435-xx-CL-USA-2018-081-JB	2018-03-14	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114435-xx-CL-USA-2018-081-JB_S133_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114435-xx-CL-USA-2018-081-JB_S133_L001_R2_001.fastq.gz	90.22%
GAS-TG114439-xx-CL-USA-2018-081-JB	2018-03-14	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114439-xx-CL-USA-2018-081-JB_S134_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114439-xx-CL-USA-2018-081-JB_S134_L001_R2_001.fastq.gz	90.19%
GAS-TG114447-xx-CL-USA-2018-081-JB	2018-03-14	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114447-xx-CL-USA-2018-081-JB_S135_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114447-xx-CL-USA-2018-081-JB_S135_L001_R2_001.fastq.gz	89.91%
GAS-TG114455-xx-CL-USA-2018-081-JB	2018-03-14	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114455-xx-CL-USA-2018-081-JB_S136_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114455-xx-CL-USA-2018-081-JB_S136_L001_R2_001.fastq.gz	90.21%
GAS-TG114459-xx-CL-USA-2018-081-JB	2018-03-14	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114459-xx-CL-USA-2018-081-JB_S137_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114459-xx-CL-USA-2018-081-JB_S137_L001_R2_001.fastq.gz	98.71%
GAS-TG114463-xx-CL-USA-2018-081-JB	2018-03-14	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114463-xx-CL-USA-2018-081-JB_S138_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114463-xx-CL-USA-2018-081-JB_S138_L001_R2_001.fastq.gz	92.28%
GAS-TG114467-xx-CL-USA-2018-081-JB	2018-03-14	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114467-xx-CL-USA-2018-081-JB_S139_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114467-xx-CL-USA-2018-081-JB_S139_L001_R2_001.fastq.gz	98.70%
GAS-TG114471-xx-CL-USA-2018-081-JB	2018-03-14	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114471-xx-CL-USA-2018-081-JB_S140_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114471-xx-CL-USA-2018-081-JB_S140_L001_R2_001.fastq.gz	89.13%
GAS-TG114475-xx-CL-USA-2018-081-JB	2018-03-14	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114475-xx-CL-USA-2018-081-JB_S141_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114475-xx-CL-USA-2018-081-JB_S141_L001_R2_001.fastq.gz	91.92%
GAS-TG114479-xx-CL-USA-2018-081-JB	2018-03-14	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114479-xx-CL-USA-2018-081-JB_S142_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114479-xx-CL-USA-2018-081-JB_S142_L001_R2_001.fastq.gz	98.71%
GAS-TG114483-xx-CL-USA-2018-081-JB	2018-03-14	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114483-xx-CL-USA-2018-081-JB_S143_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0511/PMI-TGN_Bowers_PH-MISC/GAS-TG114483-xx-CL-USA-2018-081-JB_S143_L001_R2_001.fastq.gz	92.25%
GAS-TG132840-095	2019-01-25	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132840-095_S1_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132840-095_S1_L001_R2_001.fastq.gz	92.42%
GAS-TG132844-095	2019-01-25	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132844-095_S2_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132844-095_S2_L001_R2_001.fastq.gz	89.99%
GAS-TG132852-095	2019-01-25	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132852-095_S3_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132852-095_S3_L001_R2_001.fastq.gz	91.91%
GAS-TG132860-095	2019-01-25	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132860-095_S4_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132860-095_S4_L001_R2_001.fastq.gz	90.40%
GAS-TG132868-095	2019-01-25	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132868-095_S6_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132868-095_S6_L001_R2_001.fastq.gz	91.40%
GAS-TG132872-095	2019-01-25	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132872-095_S7_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132872-095_S7_L001_R2_001.fastq.gz	91.43%
GAS-TG132876-095	2019-01-25	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132876-095_S8_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132876-095_S8_L001_R2_001.fastq.gz	91.70%
GAS-TG132880-095	2019-01-25	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132880-095_S9_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132880-095_S9_L001_R2_001.fastq.gz	91.80%
GAS-TG132884-095	2019-01-25	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132884-095_S10_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132884-095_S10_L001_R2_001.fastq.gz	92.10%
GAS-TG132888-095	2019-01-25	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132888-095_S11_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132888-095_S11_L001_R2_001.fastq.gz	89.85%
